url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/projectdetail/1864944-4976857,1864944-4976857,None,Messancy,6780,None,None,None,None,None,None,None,None,0,None,0,478 980 €
https://immovlan.be/en/detail/residence/for-sale/6830/poupehan/vbd42447,vbd42447,Residence,Poupehan,6830,1964,To be renovated,363,None,0,None,1,None,0,None,0,179 000 €
https://immovlan.be/en/projectdetail/1864944-6795310,1864944-6795310,None,Arlon,6700,None,None,None,None,None,None,None,None,0,None,0,266 500 € - 316 500 €
https://immovlan.be/en/detail/residence/for-sale/6830/poupehan/vwd14860,vwd14860,Residence,Poupehan,6830,None,To be renovated,146,None,4,1,None,2,0,None,0,75 000 €
https://immovlan.be/en/projectdetail/1864944-6797244,1864944-6797244,None,Arlon,6700,None,None,None,None,None,None,None,None,0,None,0,489 000 € - 543 000 €
https://immovlan.be/en/detail/residence/for-sale/6831/noirefontaine/vbd39279,vbd39279,Residence,Noirefontaine,6831,1969,Normal,150,0,4,1,1,4,1,900,0,Price on request
https://immovlan.be/en/detail/residence/for-sale/6833/vivy/vbd19905,vbd19905,Residence,Vivy,6833,1968,To renovate,90,0,3,None,1,4,1,1400,0,Price on request
https://immovlan.be/en/projectdetail/1865181-5277835,1865181-5277835,None,Bertrix,6880,None,None,None,None,None,None,None,None,0,None,0,246 500 € - 501 500 €
https://immovlan.be/en/detail/residence/for-sale/6836/dohan/vax26586,vax26586,Residence,Dohan,6836,1996,None,202,0,3,None,1,4,1,None,0,450 000 €
https://immovlan.be/en/projectdetail/1951882-7058023,1951882-7058023,None,Marche-en-Famenne,6900,None,None,None,None,None,None,None,None,0,None,0,284 100 € - 314 300 €
https://immovlan.be/en/detail/residence/for-sale/6836/dohan/vbc62600,vbc62600,Residence,Dohan,6836,None,None,97,0,2,None,1,3,1,None,0,165 000 €
https://immovlan.be/en/projectdetail/20611-5642507,20611-5642507,None,Vaux-sur-Sûre,6640,None,None,None,None,None,None,None,None,0,None,0,229 900 € - 253 900 €
https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vbb03153,vbb03153,Residence,Corbion,6838,None,None,105,0,3,None,0,3,1,119,0,95 000 €
https://immovlan.be/en/projectdetail/20611-6255906,20611-6255906,None,Libramont-Chevigny,6800,None,None,None,None,None,None,None,None,0,None,0,369 900 €
https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vbb86522,vbb86522,Residence,Corbion,6838,None,None,135,0,4,None,1,3,1,None,0,175 000 €
https://immovlan.be/en/projectdetail/20611-6345898,20611-6345898,None,Libramont-Chevigny,6800,None,None,None,None,None,None,None,None,0,None,0,259 900 €
https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vbc96037,vbc96037,Residence,Corbion,6838,None,Excellent,200,0,3,None,1,3,1,180,0,369 000 €
https://immovlan.be/en/projectdetail/20611-7069354,20611-7069354,None,Libramont-Chevigny,6800,None,None,None,None,None,None,None,None,0,None,0,246 400 € - 276 400 €
https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vbd08213,vbd08213,Residence,Corbion,6838,1952,None,225,0,7,None,1,3,0,None,0,250 000 €
