url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbu66650,rbu66650,Apartment,Beveren,9120,1991,None,None,0,3,None,1,3,0,None,0,285 000 €
https://immovlan.be/en/detail/duplex/for-sale/3650/dilsen-stokkem/rbu47016,rbu47016,Duplex,Dilsen-Stokkem,3650,2007,None,134,None,2,None,1,None,0,None,0,299 000 €
https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd40896,vbd40896,Mixed,Herstal,4040,1933,Normal,None,0,2,1,1,3,1,50,0,Make offer from 239 000 €
https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd43260,vbd43260,Mixed,Herstal,4040,None,To be renovated,205,0,2,None,1,2,0,None,0,250 000 €
https://immovlan.be/en/detail/duplex/for-sale/3740/beverst/rbu38559,rbu38559,Duplex,Beverst,3740,1999,None,136,None,3,None,0,None,0,None,0,238 000 €
https://immovlan.be/en/detail/apartment/for-sale/9140/steendorp/rbu56145,rbu56145,Apartment,Steendorp,9140,2021,Excellent,107,None,2,1,1,2,0,None,0,310 000 €
https://immovlan.be/en/detail/duplex/for-sale/3830/wellen/rbu42353,rbu42353,Duplex,Wellen,3830,2020,None,154,None,3,None,1,None,0,None,0,419 000 €
https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd45536,vbd45536,Mixed,Herstal,4040,None,Excellent,232,0,7,None,1,3,0,None,0,Make offer from 250 000 €
https://immovlan.be/en/detail/apartment/for-sale/9140/temse/rbu37116,rbu37116,Apartment,Temse,9140,None,New,95,0,2,None,1,2,0,None,0,290 000 €
https://immovlan.be/en/detail/duplex/for-sale/3870/heers/rbu58275,rbu58275,Duplex,Heers,3870,1918,Fully renovated,115,None,1,None,1,2,0,None,0,235 000 €
