url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd45664,vbd45664,Residence,Châtelet,6200,1918,Normal,110,0,3,1,1,2,1,120,0,169 000 €
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd49724,vbd49724,Residence,Châtelet,6200,None,None,120,None,2,None,0,2,1,25,0,Make offer from 155 000 €
https://immovlan.be/en/detail/residence/for-sale/8710/wielsbeke/rbi37780,rbi37780,Residence,Wielsbeke,8710,2024,New,187,None,4,None,1,2,1,None,0,364 000 €
https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rwc41075,rwc41075,Residence,Dendermonde,9200,2025,Excellent,1,None,3,1,None,3,1,None,0,345 050 €
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd49773,vbd49773,Residence,Châtelet,6200,None,None,164,0,3,None,0,2,1,336,0,179 999 €
https://immovlan.be/en/detail/residence/for-sale/8720/dentergem/rbu22767,rbu22767,Residence,Dentergem,8720,None,None,173,None,3,None,0,None,1,360,0,379 100 €
https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rwc41096,rwc41096,Residence,Dendermonde,9200,1940,Fully renovated,150,None,3,1,1,2,0,None,0,320 000 €
https://immovlan.be/en/detail/residence/for-sale/6220/fleurus/vbd48940,vbd48940,Residence,Fleurus,6220,1980,Normal,180,0,4,None,1,3,1,215,0,Make offer from 179 000 €
https://immovlan.be/en/detail/residence/for-sale/8720/dentergem/rbu22769,rbu22769,Residence,Dentergem,8720,None,None,186,None,3,None,0,None,1,268,0,338 500 €
https://immovlan.be/en/detail/residence/for-sale/9200/grembergen/rbu66846,rbu66846,Residence,Grembergen,9200,2023,Normal,244,None,3,None,0,None,1,120,0,490 000 €
https://immovlan.be/en/detail/residence/for-sale/6220/fleurus/vbd48941,vbd48941,Residence,Fleurus,6220,1980,Normal,71,0,2,None,1,3,0,None,0,Make offer from 79 000 €
https://immovlan.be/en/detail/residence/for-sale/8720/dentergem/rbu24952,rbu24952,Residence,Dentergem,8720,1949,Normal,321,None,5,None,1,None,1,None,0,259 000 €
https://immovlan.be/en/detail/residence/for-sale/9220/hamme/rbu64348,rbu64348,Residence,Hamme,9220,None,Normal,158,0,4,None,1,None,0,None,0,325 000 €
https://immovlan.be/en/detail/residence/for-sale/8720/dentergem/rbu28002,rbu28002,Residence,Dentergem,8720,1962,Normal,524,None,3,None,0,None,0,None,0,449 000 €
https://immovlan.be/en/detail/residence/for-sale/9220/hamme/rbu64400,rbu64400,Residence,Hamme,9220,1930,Normal,331,0,5,None,1,2,1,None,0,485 000 €
https://immovlan.be/en/detail/residence/for-sale/6223/wagnelee/vbd49608,vbd49608,Residence,Wagnelée,6223,None,Normal,159,0,3,None,1,3,1,280,0,315 000 €
https://immovlan.be/en/detail/residence/for-sale/8720/dentergem/rbu61482,rbu61482,Residence,Dentergem,8720,None,None,143,None,3,None,0,None,1,None,0,335 500 €
https://immovlan.be/en/detail/residence/for-sale/9230/massemen/rbu62517,rbu62517,Residence,Massemen,9230,1900,To demolish,114,None,2,None,1,3,1,None,0,169 000 €
