url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/projectdetail/25923-7237120,25923-7237120,None,Wondelgem,9032,None,None,None,None,None,None,None,None,0,None,0,289 000 € - 465 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_264566,2480528-rmg01404929_om_264566,None,Antwerp,2050,None,None,None,None,None,None,None,None,0,None,0,417 500 € - 439 500 €
https://immovlan.be/en/projectdetail/21252-5331045,21252-5331045,None,Aywaille,4920,None,None,None,None,None,None,None,None,0,None,0,265 000 € - 375 000 €
https://immovlan.be/en/projectdetail/25923-7237131,25923-7237131,None,Sleidinge,9940,None,None,None,None,None,None,None,None,0,None,0,300 000 € - 435 000 €
https://immovlan.be/en/projectdetail/21252-5841570,21252-5841570,None,Liege,4000,None,None,None,None,None,None,None,None,0,None,0,288 150 € - 463 250 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_264611,2480528-rmg01404929_om_264611,None,Antwerp,2050,None,None,None,None,None,None,None,None,0,None,0,192 500 € - 355 500 €
https://immovlan.be/en/projectdetail/25923-7237405,25923-7237405,None,Evergem,9940,None,None,None,None,None,None,None,None,0,None,0,300 000 € - 435 000 €
https://immovlan.be/en/projectdetail/2126901-7138085,2126901-7138085,None,Brussels,1000,None,None,None,None,None,None,None,None,0,None,0,215 000 € - 325 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_264994,2480528-rmg01404929_om_264994,None,Antwerp,2050,None,None,None,None,None,None,None,None,0,None,0,320 000 € - 477 500 €
https://immovlan.be/en/projectdetail/25923-7242275,25923-7242275,None,Nederhasselt,9400,None,None,None,None,None,None,None,None,0,None,0,414 000 €
https://immovlan.be/en/projectdetail/2163327-rmg01395590_om_266529,2163327-rmg01395590_om_266529,None,Brasschaat,2930,None,None,None,None,None,None,None,None,0,None,0,275 000 € - 546 500 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_267434,2480528-rmg01404929_om_267434,None,Berchem,2600,None,None,None,None,None,None,None,None,0,None,0,350 000 € - 577 000 €
https://immovlan.be/en/projectdetail/21830-4881811,21830-4881811,None,Dalhem,4607,None,None,None,None,None,None,None,None,0,None,0,499 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_267605,2480528-rmg01404929_om_267605,None,Antwerp,2018,None,None,None,None,None,None,None,None,0,None,0,470 000 € - 495 000 €
https://immovlan.be/en/projectdetail/25923-7242301,25923-7242301,None,Oudenaarde,9700,None,None,None,None,None,None,None,None,0,None,0,315 000 € - 589 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_268905,2480528-rmg01404929_om_268905,None,Edegem,2650,None,None,None,None,None,None,None,None,0,None,0,479 000 €
https://immovlan.be/en/projectdetail/21830-5304291,21830-5304291,None,Dalhem,4607,None,None,None,None,None,None,None,None,0,None,0,399 000 € - 499 000 €
https://immovlan.be/en/projectdetail/25923-7242321,25923-7242321,None,Sint-Lievens-Houtem,9520,None,None,None,None,None,None,None,None,0,None,0,414 500 € - 497 500 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_269600,2480528-rmg01404929_om_269600,None,Antwerp,2018,None,None,None,None,None,None,None,None,0,None,0,309 000 € - 564 000 €
https://immovlan.be/en/projectdetail/21830-6209563,21830-6209563,None,Liege,4000,None,None,None,None,None,None,None,None,0,None,0,311 660 € - 547 200 €
https://immovlan.be/en/projectdetail/2595382-7140891,2595382-7140891,None,Tournai,7500,None,None,None,None,None,None,None,None,0,None,0,160 500 € - 1 250 000 €
https://immovlan.be/en/projectdetail/2187203-7089051,2187203-7089051,None,Geraardsbergen,9500,None,None,None,None,None,None,None,None,0,None,0,449 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_271725,2480528-rmg01404929_om_271725,None,Antwerp,2018,None,None,None,None,None,None,None,None,0,None,0,100 000 € - 1 099 000 €
https://immovlan.be/en/projectdetail/2623660-8783764,2623660-8783764,None,Veurne,8630,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_272339,2480528-rmg01404929_om_272339,None,Hoboken,2660,None,None,None,None,None,None,None,None,0,None,0,198 000 € - 308 000 €
https://immovlan.be/en/projectdetail/21952-in00560155_om_8228,21952-in00560155_om_8228,None,Comblain-au-Pont,4170,None,None,None,None,None,None,None,None,0,None,0,254 000 € - 292 000 €
https://immovlan.be/en/projectdetail/2623660-8783868,2623660-8783868,None,Veurne,8630,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_272379,2480528-rmg01404929_om_272379,None,Schoten,2900,None,None,None,None,None,None,None,None,0,None,0,599 000 €
https://immovlan.be/en/projectdetail/22011-in00560221_om_3721,22011-in00560221_om_3721,None,Jambes,5100,None,None,None,None,None,None,None,None,0,None,0,160 000 € - 420 000 €
https://immovlan.be/en/projectdetail/2623660-8783934,2623660-8783934,None,Veurne,8630,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/projectdetail/24941-6691629,24941-6691629,None,Waasmunster,9250,None,None,None,None,None,None,None,None,0,None,0,560 000 € - 566 000 €
https://immovlan.be/en/projectdetail/22198-7180655,22198-7180655,None,Brussels,1000,None,None,None,None,None,None,None,None,0,None,0,225 000 € - 499 000 €
https://immovlan.be/en/projectdetail/2623664-8783963,2623664-8783963,None,Nieuwpoort,8620,None,None,None,None,None,None,None,None,0,None,0,None
