url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd35089,vbd35089,Residence,Evere,1140,None,None,260,None,5,None,1,2,1,60,0,549 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu46917,rbu46917,Residence,Beringen,3580,2025,None,170,None,3,None,1,2,1,None,0,445 000 €
https://immovlan.be/en/detail/residence/for-sale/2520/broechem/rbu60887,rbu60887,Residence,Broechem,2520,1980,Excellent,228,0,3,None,1,2,1,164,1,535 000 €
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd46102,vbd46102,Residence,Evere,1140,2002,Excellent,251,0,5,1,1,2,1,150,0,795 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu46919,rbu46919,Residence,Beringen,3580,2025,None,170,None,3,None,1,2,1,None,0,445 000 €
https://immovlan.be/en/detail/residence/for-sale/2520/emblem/rbu62343,rbu62343,Residence,Emblem,2520,1957,None,124,None,2,None,1,4,1,None,0,425 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu47819,rbu47819,Residence,Beringen,3580,1970,Normal,149,1,3,1,1,3,1,None,0,229 000 €
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd47084,vbd47084,Residence,Evere,1140,1935,To be renovated,130,None,4,None,0,2,1,None,0,325 000 €
https://immovlan.be/en/detail/residence/for-sale/2520/ranst/rbu62284,rbu62284,Residence,Ranst,2520,1999,Normal,148,None,2,1,1,4,1,1824,0,549 000 €
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd48612,vbd48612,Residence,Evere,1140,None,Normal,150,0,4,None,0,None,1,32,0,440 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu49782,rbu49782,Residence,Beringen,3580,1964,New,256,None,5,1,1,4,1,None,0,549 000 €
https://immovlan.be/en/detail/residence/for-sale/2520/ranst/rbu66665,rbu66665,Residence,Ranst,2520,1965,Excellent,253,0,3,None,1,4,1,613,0,599 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd37660,vbd37660,Residence,Sint-Pieters-Woluwe,1150,None,Excellent,200,0,4,1,1,2,1,None,0,Make offer from 765 000 €
https://immovlan.be/en/detail/residence/for-sale/2530/boechout/rbt63803,rbt63803,Residence,Boechout,2530,1980,Normal,154,0,3,None,None,None,1,None,0,395 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu50289,rbu50289,Residence,Beringen,3580,None,To be renovated,120,0,3,None,0,3,1,None,0,289 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd44757,vbd44757,Residence,Sint-Pieters-Woluwe,1150,1964,Excellent,385,0,5,1,1,3,1,424,0,1 350 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd45282,vbd45282,Residence,Sint-Pieters-Woluwe,1150,1930,Normal,260,0,6,1,1,2,1,40,0,845 000 €
https://immovlan.be/en/detail/residence/for-sale/2530/boechout/vbd48442,vbd48442,Residence,Boechout,2530,None,New,128,None,3,None,None,4,0,None,0,605 447 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu51141,rbu51141,Residence,Beringen,3580,1952,None,215,None,4,None,1,2,1,None,0,239 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu56371,rbu56371,Residence,Beringen,3580,None,Normal,151,0,3,None,1,4,1,None,0,415 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu57169,rbu57169,Residence,Beringen,3580,1981,None,243,0,4,None,0,4,1,None,0,330 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu58826,rbu58826,Residence,Beringen,3580,2015,Normal,None,0,3,None,0,3,1,None,0,415 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd46908,vbd46908,Residence,Sint-Pieters-Woluwe,1150,1920,Excellent,126,0,3,1,1,2,1,75,0,545 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu59670,rbu59670,Residence,Beringen,3580,1935,Excellent,422,0,15,None,1,4,1,None,0,1 175 000 €
https://immovlan.be/en/detail/residence/for-sale/2540/hove/rbu52339,rbu52339,Residence,Hove,2540,1958,Normal,179,None,3,None,1,None,0,None,0,535 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd47145,vbd47145,Residence,Sint-Pieters-Woluwe,1150,1938,To be renovated,260,0,4,None,1,3,1,2100,0,1 495 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60160,rbu60160,Residence,Beringen,3580,1961,None,None,None,3,None,1,2,1,None,0,355 000 €
https://immovlan.be/en/detail/residence/for-sale/2547/lint/rbu65951,rbu65951,Residence,Lint,2547,1931,Normal,205,0,3,None,1,2,1,None,0,498 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd47255,vbd47255,Residence,Sint-Pieters-Woluwe,1150,1908,To be renovated,125,0,3,1,1,2,1,110,0,450 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60164,rbu60164,Residence,Beringen,3580,1937,None,278,None,5,None,1,2,1,None,0,349 000 €
https://immovlan.be/en/detail/residence/for-sale/2550/kontich/rbu40221,rbu40221,Residence,Kontich,2550,2024,New,165,0,3,None,1,3,1,None,0,446 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd47978,vbd47978,Residence,Sint-Pieters-Woluwe,1150,1958,Excellent,193,0,4,1,1,2,1,20,1,749 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60853,rbu60853,Residence,Beringen,3580,1977,Normal,147,0,3,None,0,4,1,None,0,439 000 €
https://immovlan.be/en/detail/residence/for-sale/2550/kontich/rbu43529,rbu43529,Residence,Kontich,2550,2009,Excellent,162,0,4,None,1,2,1,72,0,479 200 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60855,rbu60855,Residence,Beringen,3580,1956,Normal,175,0,3,None,1,4,0,None,0,Price on request
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd48015,vbd48015,Residence,Sint-Pieters-Woluwe,1150,1982,Excellent,264,0,4,1,1,3,1,167,0,1 225 000 €
https://immovlan.be/en/detail/residence/for-sale/2550/kontich/rbu55965,rbu55965,Residence,Kontich,2550,1979,None,284,None,3,None,0,3,1,None,0,575 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd48017,vbd48017,Residence,Sint-Pieters-Woluwe,1150,1982,Excellent,264,0,4,1,1,3,1,44,0,950 000 €
https://immovlan.be/en/detail/residence/for-sale/2560/nijlen/rbu59436,rbu59436,Residence,Nijlen,2560,None,None,199,0,3,None,1,None,1,None,0,489 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd48790,vbd48790,Residence,Sint-Pieters-Woluwe,1150,1963,To be renovated,257,0,4,None,1,2,1,90,0,730 000 €
https://immovlan.be/en/detail/residence/for-sale/2560/nijlen/rbu59458,rbu59458,Residence,Nijlen,2560,1981,Normal,258,0,4,None,1,4,1,265,0,595 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60997,rbu60997,Residence,Beringen,3580,None,To be renovated,145,0,3,None,1,4,1,None,0,299 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd49178,vbd49178,Residence,Sint-Pieters-Woluwe,1150,1964,Excellent,335,0,5,1,1,3,1,500,0,1 290 000 €
https://immovlan.be/en/detail/residence/for-sale/2560/nijlen/rbu59459,rbu59459,Residence,Nijlen,2560,1970,To be renovated,190,0,3,None,1,3,1,120,0,360 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60999,rbu60999,Residence,Beringen,3580,1955,None,126,0,3,None,0,None,1,None,0,189 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd49555,vbd49555,Residence,Sint-Pieters-Woluwe,1150,None,Excellent,250,0,5,None,1,2,1,35,0,795 000 €
https://immovlan.be/en/detail/residence/for-sale/2560/nijlen/rbu65700,rbu65700,Residence,Nijlen,2560,1963,None,170,None,4,None,1,3,1,None,0,349 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu62412,rbu62412,Residence,Beringen,3580,1938,Normal,193,None,4,1,1,4,1,None,0,335 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd49799,vbd49799,Residence,Sint-Pieters-Woluwe,1150,1963,None,280,1,5,None,1,4,1,250,0,1 110 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu55966,rbu55966,Residence,Duffel,2570,1963,None,134,None,3,None,0,2,1,None,0,195 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu62562,rbu62562,Residence,Beringen,3580,1988,None,157,None,3,None,0,2,1,None,0,299 000 €
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vwd15528,vwd15528,Residence,Sint-Pieters-Woluwe,1150,1950,To be renovated,196,None,3,1,None,2,1,None,0,420 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu56992,rbu56992,Residence,Duffel,2570,1967,To be renovated,195,0,3,None,1,None,1,None,0,333 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu64390,rbu64390,Residence,Beringen,3580,None,New,174,0,3,None,0,4,0,None,0,484 172 €
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd38078,vbd38078,Residence,Oudergem,1160,1920,To be renovated,128,0,4,None,1,2,1,270,0,445 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu60852,rbu60852,Residence,Duffel,2570,1961,To be renovated,204,0,3,None,1,None,1,None,0,530 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu64841,rbu64841,Residence,Beringen,3580,1958,Excellent,233,0,5,1,1,4,1,None,0,398 000 €
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd44533,vbd44533,Residence,Oudergem,1160,1963,To be renovated,257,0,4,None,1,2,1,90,0,730 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu62491,rbu62491,Residence,Duffel,2570,1973,Normal,194,0,3,None,1,3,1,360,0,495 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu65259,rbu65259,Residence,Beringen,3580,2023,Normal,158,0,3,None,0,3,0,None,0,429 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu64328,rbu64328,Residence,Duffel,2570,1949,None,129,None,3,None,0,2,1,None,0,419 000 €
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd45829,vbd45829,Residence,Oudergem,1160,1925,Normal,200,0,4,1,0,2,0,None,0,450 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu65754,rbu65754,Residence,Beringen,3580,None,Normal,184,0,4,None,0,3,0,None,0,295 000 €
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd48018,vbd48018,Residence,Oudergem,1160,1987,To be renovated,255,0,5,1,1,2,1,90,0,850 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu64409,rbu64409,Residence,Duffel,2570,None,None,264,0,4,None,1,None,1,None,0,598 000 €
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu65886,rbu65886,Residence,Beringen,3580,None,Normal,220,0,3,None,1,3,1,None,0,449 000 €
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd48069,vbd48069,Residence,Oudergem,1160,1950,To be renovated,180,0,3,None,1,2,0,None,0,530 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu65648,rbu65648,Residence,Duffel,2570,1972,None,240,None,3,None,1,2,1,None,0,460 000 €
https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu38172,rbu38172,Residence,Beverlo,3581,1962,None,218,None,5,None,0,2,1,None,0,419 000 €
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd49690,vbd49690,Residence,Oudergem,1160,1957,Normal,175,0,3,1,1,3,1,32,0,599 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu66629,rbu66629,Residence,Duffel,2570,1975,Normal,175,0,3,None,1,None,1,None,1,479 000 €
https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu40846,rbu40846,Residence,Beverlo,3581,2006,Excellent,199,0,3,1,1,3,1,None,0,359 000 €
https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbd48095,vbd48095,Residence,Watermaal-Bosvoorde,1170,1965,Excellent,158,0,3,1,1,3,1,200,0,699 000 €
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu66871,rbu66871,Residence,Duffel,2570,None,To be renovated,437,0,3,None,1,None,1,100,0,295 000 €
https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu57692,rbu57692,Residence,Beverlo,3581,2014,None,236,None,4,None,1,2,1,None,0,630 000 €
https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbd49586,vbd49586,Residence,Watermaal-Bosvoorde,1170,None,Normal,350,None,4,1,1,3,1,820,0,1 400 000 €
https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu60169,rbu60169,Residence,Beverlo,3581,1968,None,146,None,3,None,1,2,1,None,0,239 000 €
https://immovlan.be/en/detail/residence/for-sale/2580/beerzel/rbu56174,rbu56174,Residence,Beerzel,2580,2025,New,260,None,4,None,1,3,1,None,0,520 000 €
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/rwc40684,rwc40684,Residence,Ukkel,1180,1960,Normal,220,None,5,None,1,2,1,38,0,595 000 €
https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu64216,rbu64216,Residence,Beverlo,3581,2026,New,125,0,3,1,None,3,1,None,0,425 450 €
